index,prediction
109568,-0.104472876
109569,-0.09711659
109570,-0.09711659
109571,-0.07461184
109572,-0.0504089
109573,-0.04395026
109574,-0.04395026
109575,-0.047861338
109576,-0.047861338
109577,-0.052031517
109578,-0.07206428
109579,-0.07206428
109580,-0.067667246
109581,-0.065549016
109582,-0.065549016
109583,1.192329
109584,4.0293355
109585,5.119489
109586,10.806606
109587,20.599106
109588,23.246904
109589,23.790615
109590,23.692923
109591,26.633942
109592,28.427084
109593,28.717058
109594,29.483028
109595,32.894314
109596,33.35388
109597,32.563816
109598,34.069645
109599,36.28361
109600,36.30521
109601,36.02996
109602,36.1407
109603,31.866426
109604,36.05755
109605,35.44283
109606,31.444517
109607,33.14947
109608,33.30947
109609,33.54739
109610,32.21215
109611,32.14592
109612,31.46253
109613,30.151278
109614,31.17168
109615,31.416662
109616,29.770973
109617,26.705326
109618,24.30865
109619,20.38596
109620,15.600986
109621,10.793112
109622,8.201465
109623,6.056871
109624,3.8879993
109625,2.784228
109626,1.7596521
109627,1.0854551
109628,0.7321296
109629,-0.09466529
109630,-0.09479451
109631,-0.09525645
109632,-0.09525645
109633,-0.09525645
109634,-0.09525645
109635,-0.09474933
109636,-0.051572084
109637,-0.03372419
109638,0.0032031536
109639,-0.025874734
109640,-0.069055915
109641,-0.067927
109642,-0.06299305
109643,-0.06299305
109644,-0.06815982
109645,-0.06815982
109646,-0.06815982
109647,-0.0889374
109648,-0.09337145
109649,-0.11765218
109650,-0.11765218
109651,-0.11706114
109652,-0.113354325
109653,-0.10185027
109654,-0.10958898
109655,-0.10958898
109656,-0.10958898
109657,-0.10958898
109658,-0.10958898
109659,-0.10185027
109660,-0.10185027
109661,-0.09732437
109662,-0.09732437
109663,-0.09732437
109664,-0.09732437
109665,-0.09388018
109666,-0.09388018
109667,-0.09126997
109668,-0.09126997
109669,-0.09126997
109670,-0.09388018
109671,-0.09388018
109672,-0.09732437
109673,-0.09732437
109674,-0.09732437
109675,-0.09732437
109676,-0.10185027
109677,-0.10185027
109678,-0.10185027
109679,0.26113433
109680,1.4447459
109681,1.9322622
109682,3.2400124
109683,5.6765347
109684,8.035058
109685,11.455102
109686,14.499852
109687,15.572905
109688,16.166252
109689,18.085049
109690,19.977247
109691,21.690754
109692,24.54902
109693,26.452951
109694,30.950277
109695,29.729094
109696,30.092787
109697,31.169918
109698,30.72235
109699,29.99144
109700,30.381758
109701,31.539732
109702,30.603443
109703,30.97055
109704,31.97399
109705,30.82414
109706,31.706387
109707,31.529697
109708,26.132149
109709,25.173727
109710,24.034433
109711,22.416605
109712,17.584837
109713,16.119102
109714,15.957414
109715,14.438417
109716,13.264018
109717,10.590845
109718,6.999642
109719,5.93813
109720,5.057471
109721,2.716932
109722,1.7232226
109723,0.803417
109724,0.27215374
109725,-0.11730528
109726,-0.11730528
109727,-0.11730528
109728,-0.11730528
109729,-0.11730528
109730,-0.11329579
109731,-0.11329579
109732,-0.11329579
109733,-0.11329579
109734,-0.11329579
109735,-0.11329579
109736,-0.11329579
109737,-0.105557084
109738,-0.105557084
109739,-0.101031184
109740,-0.101031184
109741,-0.101031184
109742,-0.101031184
109743,-0.105557084
109744,-0.10185027
109745,-0.10215902
109746,-0.10215902
109747,-0.10215902
109748,-0.10275006
109749,-0.085299134
109750,-0.077560544
109751,-0.077560544
109752,-0.077560544
109753,-0.077560544
109754,-0.077560544
109755,-0.077560544
109756,-0.077560544
109757,-0.085299134
109758,-0.085299134
109759,-0.085299134
109760,-0.085299134
109761,-0.085299134
109762,-0.085299134
109763,-0.085299134
109764,-0.085299134
109765,-0.08967626
109766,-0.09693217
109767,-0.0979507
109768,-0.09990823
109769,-0.09990823
109770,-0.09990823
109771,-0.100429416
109772,-0.041299343
109773,-0.061152935
109774,-0.10975444
109775,0.23500398
109776,0.89704585
109777,1.5647933
109778,2.5917816
109779,4.936991
109780,7.620951
109781,7.418784
109782,11.446082
109783,11.457352
109784,14.804783
109785,18.56469
109786,21.601706
109787,22.257835
109788,23.714054
109789,26.861769
109790,25.620562
109791,24.951065
109792,24.46507
109793,24.116724
109794,23.80923
109795,25.737186
109796,27.210835
109797,25.909975
109798,28.148499
109799,20.171417
109800,17.306763
109801,17.300985
109802,13.458297
109803,12.147935
109804,18.9463
109805,21.48601
109806,23.023684
109807,23.861729
109808,25.828783
109809,26.511248
109810,27.819561
109811,30.764278
109812,29.736422
109813,23.676455
109814,18.887817
109815,16.622942
109816,15.303595
109817,11.134163
109818,6.8098164
109819,5.533963
109820,2.446165
109821,-0.02400875
109822,-0.02400875
109823,-0.02400875
109824,-0.02400875
109825,-0.023342848
109826,0.007797718
109827,0.030261874
109828,0.04255581
109829,0.47080332
109830,0.2333439
109831,0.030576587
109832,0.011654407
109833,0.00969857
109834,-0.0019218922
109835,0.0048997104
109836,0.012176573
109837,0.017716616
109838,0.09732482
109839,0.085208654
109840,0.058818698
109841,0.18537337
109842,0.37431285
109843,0.8392997
109844,0.8392997
109845,0.8335063
109846,0.83222944
109847,1.1274334
109848,1.1274334
109849,1.1274334
109850,0.8325578
109851,1.113325
109852,1.113325
109853,0.8184495
109854,1.113325
109855,0.7920916
109856,0.79081476
109857,0.7920916
109858,0.7920916
109859,0.7920916
109860,0.7920916
109861,0.7920916
109862,1.0856904
109863,0.9213611
109864,0.9213611
109865,0.80486625
109866,0.7072829
109867,-0.07192731
109868,-0.03175378
109869,-0.036793947
109870,-0.036793947
109871,1.608487
109872,4.947257
109873,10.7393265
109874,15.260634
109875,18.672981
109876,22.561142
109877,25.33363
109878,28.105341
109879,29.456823
109880,32.314648
109881,35.306816
109882,35.71901
109883,35.375214
109884,33.84737
109885,33.245007
109886,31.507236
109887,29.831823
109888,26.171707
109889,25.603144
109890,36.26331
109891,38.02335
109892,38.04042
109893,34.280334
109894,34.360336
109895,34.200333
109896,35.700424
109897,39.68728
109898,33.898144
109899,27.238075
109900,24.820717
109901,23.152954
109902,21.089855
109903,17.358738
109904,25.583227
109905,30.294264
109906,31.528318
109907,29.692165
109908,26.647839
109909,20.769705
109910,18.493141
109911,12.41743
109912,12.521401
109913,8.308886
109914,5.416857
109915,3.8506944
109916,2.1310782
109917,-0.09559286
109918,-0.09865117
109919,-0.09865117
109920,-0.09865117
109921,-0.09865117
109922,-0.09494436
109923,-0.09494436
109924,-0.09494436
109925,-0.09494436
109926,-0.08380759
109927,-0.08380759
109928,-0.07606888
109929,-0.07154298
109930,-0.07154298
109931,-0.07154298
109932,-0.05914843
109933,-0.056538343
109934,-0.056538343
109935,-0.056538343
109936,-0.056538343
109937,-0.046545386
109938,-0.046545386
109939,-0.046545386
109940,-0.035509348
109941,-0.035509348
109942,-0.024864912
109943,-0.024864912
109944,-0.024864912
109945,-0.024864912
109946,-0.018406272
109947,-0.021124005
109948,-0.021124005
109949,-0.021124005
109950,-0.021124005
109951,-0.03822708
109952,-0.032778382
109953,-0.026989698
109954,-0.026989698
109955,-0.04960692
109956,-0.07618356
109957,-0.07618356
109958,-0.07618356
109959,-0.07618356
109960,-0.067973256
109961,-0.05669391
109962,-0.058066487
109963,-0.058066487
109964,-0.012047529
109965,-0.012047529
109966,-0.012047529
109967,0.7073224
109968,1.4176455
109969,3.6471717
109970,5.4910574
109971,6.2126374
109972,13.680148
109973,18.481129
109974,22.502748
109975,25.421465
109976,28.049173
109977,28.728706
109978,30.032955
109979,30.786879
109980,29.372091
109981,29.912537
109982,29.824322
109983,27.53279
109984,23.450594
109985,19.888727
109986,17.800713
109987,13.813474
109988,10.013391
109989,11.081084
109990,13.221899
109991,13.612327
109992,13.612327
109993,12.977092
109994,11.993947
109995,13.376964
109996,13.852777
109997,15.659547
109998,17.20127
109999,16.498478
110000,20.540905
110001,17.754278
110002,18.123556
110003,14.884919
110004,12.723586
110005,10.975423
110006,11.121451
110007,11.2370615
110008,8.221965
110009,4.601585
110010,3.4004252
110011,1.760626
110012,0.80793214
110013,-0.104044914
110014,-0.104044914
110015,-0.104044914
110016,-0.09429467
110017,-0.09399378
110018,-0.09399378
110019,-0.09399378
110020,-0.10412681
110021,-0.10642457
110022,-0.090394735
110023,-0.090394735
110024,-0.090394735
110025,-0.090394735
110026,-0.090394735
110027,-0.090394735
110028,-0.08736682
110029,-0.060783744
110030,-0.058173537
110031,-0.042707443
110032,-0.042464852
110033,-0.08793253
110034,-0.079612374
110035,-0.079612374
110036,-0.086071014
110037,-0.078006506
110038,-0.080982566
110039,-0.080982566
110040,-0.080982566
110041,-0.06636214
110042,0.012308806
110043,0.014481366
110044,0.056209207
110045,0.056209207
110046,0.06370267
110047,0.07855335
110048,0.07778385
110049,0.08542511
110050,0.08542511
110051,0.08542511
110052,0.08913198
110053,0.08913198
110054,0.055832595
110055,0.04160726
110056,0.0393517
110057,0.034954727
110058,0.034954727
110059,0.034954727
110060,0.020731151
110061,0.020731151
110062,1.5172044
110063,2.768847
110064,4.373619
110065,5.6371064
110066,8.327705
110067,11.984123
110068,19.900827
110069,23.623661
110070,27.613081
110071,30.186357
110072,31.077763
110073,29.785076
110074,28.785704
110075,31.696037
110076,30.27848
110077,29.644438
110078,26.697435
110079,23.954142
110080,22.572676
110081,21.71779
110082,27.80943
110083,35.62952
110084,32.92504
110085,35.709522
110086,37.168343
110087,37.16929
110088,39.720722
110089,32.945023
110090,23.502241
110091,25.619724
110092,27.114172
110093,27.274176
110094,29.543858
110095,33.401012
110096,33.2077
110097,32.15293
110098,31.103426
110099,28.738287
110100,24.896446
110101,21.261398
110102,17.563856
110103,12.543084
110104,9.047489
110105,5.825916
110106,3.685128
110107,2.1129823
110108,0.83055073
110109,-0.122891545
110110,-0.12401414
110111,-0.11597705
110112,-0.11597705
110113,-0.11597705
110114,-0.10584414
110115,-0.10584414
110116,-0.10584414
110117,-0.101834655
110118,-0.095376015
110119,-0.095376015
110120,-0.095376015
110121,-0.095376015
110122,-0.09444809
110123,-0.09716582
110124,-0.09716582
110125,-0.09716582
110126,-0.09716582
110127,-0.09716582
110128,-0.09716582
110129,-0.0915221
110130,-0.08455992
110131,-0.0912081
110132,-0.100865126
110133,-0.100865126
110134,-0.09715831
110135,-0.09945595
110136,-0.09845221
110137,-0.09845221
110138,-0.09845221
110139,-0.09845221
110140,-0.09845221
110141,-0.09845221
110142,-0.09845221
110143,-0.092886806
110144,-0.08100128
110145,-0.08100128
110146,-0.08100128
110147,-0.08100128
110148,-0.08100128
110149,-0.08100128
110150,-0.08100128
110151,-0.08100128
110152,-0.05655384
110153,-0.05655384
110154,-0.05655384
110155,-0.045536518
110156,-0.04148817
110157,-0.04148817
110158,0.45377123
110159,1.200849
110160,2.2890587
110161,3.5048146
110162,7.22795
110163,10.127468
110164,11.503077
110165,14.168235
110166,14.755931
110167,8.358623
110168,14.670472
110169,20.359203
110170,25.899128
110171,27.423025
110172,28.13054
110173,27.545027
110174,26.71888
110175,27.56524
110176,29.289175
110177,29.892496
110178,29.042149
110179,28.91898
110180,37.562172
110181,37.562172
110182,40.10555
110183,34.56465
110184,28.686476
110185,28.341972
110186,28.221178
110187,28.533325
110188,27.558432
110189,27.558432
110190,28.9756
110191,29.459124
110192,28.488903
110193,28.014702
110194,24.613045
110195,23.207064
110196,19.586128
110197,14.305053
110198,12.950087
110199,8.9749155
110200,6.4136543
110201,5.508332
110202,3.486339
110203,1.8803772
110204,0.8283696
110205,-0.09465027
110206,-0.09465027
110207,-0.09465027
110208,-0.09465027
110209,-0.079922795
110210,-0.095701694
110211,-0.12096548
110212,-0.12096548
110213,-0.12098086
110214,-0.11534941
110215,-0.11534941
110216,-0.11534941
110217,-0.11640191
110218,-0.11319733
110219,-0.1133374
110220,-0.10539603
110221,-0.095263004
110222,-0.095263004
110223,-0.095263004
110224,-0.095263004
110225,-0.10090673
110226,-0.09444809
110227,-0.09444809
110228,-0.09716582
110229,-0.10895264
110230,-0.10895264
110231,-0.11541128
110232,-0.11541128
110233,-0.12509894
110234,-0.12784195
110235,-0.1167053
110236,-0.11106157
110237,-0.09663844
110238,-0.09663844
110239,-0.085299134
110240,-0.08150983
110241,-0.084708095
110242,-0.084708095
110243,-0.084708095
110244,-0.084708095
110245,-0.084708095
110246,-0.084708095
110247,-0.084708095
110248,-0.084708095
110249,-0.084708095
110250,-0.08150983
110251,-0.08062971
110252,-0.0770421
110253,-0.0770421
110254,0.41151834
110255,2.5880759
110256,2.9211912
110257,6.600539
110258,10.36802
110259,13.0638485
110260,15.7185955
110261,20.274395
110262,23.101706
110263,25.550808
110264,29.69266
110265,31.416777
110266,29.78925
110267,31.568016
110268,32.132076
110269,32.43754
110270,32.65396
110271,32.25123
110272,32.32546
110273,32.538612
110274,28.942217
110275,29.64416
110276,29.991117
110277,30.274857
110278,30.274857
110279,30.274857
110280,30.208933
110281,30.19917
110282,30.38694
110283,31.471222
110284,31.471222
110285,29.57227
110286,29.507645
110287,29.429214
110288,29.247267
110289,30.020823
110290,24.707727
110291,21.028801
110292,17.591381
110293,15.853119
110294,12.63116
110295,10.879138
110296,7.5599523
110297,6.406055
110298,4.5996585
110299,2.5957193
110300,1.1275496
110301,-0.016205192
110302,-0.016205192
110303,-0.015082598
110304,-0.015152693
110305,-0.00019961596
110306,0.028802186
110307,0.02571249
110308,0.022894561
110309,-0.025913596
110310,-0.06287587
110311,-0.084299564
110312,-0.08447313
110313,-0.07493174
110314,-0.07493174
110315,-0.10008323
110316,-0.10008323
110317,-0.1032266
110318,-0.11931121
110319,-0.11931121
110320,-0.1195451
110321,-0.1200062
110322,-0.11412525
110323,-0.11319733
110324,-0.1133374
110325,-0.10769379
110326,-0.10769379
110327,-0.095263004
110328,-0.079067826
110329,-0.079067826
110330,-0.079067826
110331,-0.079067826
110332,-0.076646924
110333,-0.15272772
110334,-0.057043314
110335,-0.057043314
110336,-0.057043314
110337,-0.057043314
110338,-0.057043314
110339,-0.057043314
110340,-0.057043314
110341,-0.057043314
110342,-0.057043314
110343,-0.057043314
110344,-0.057043314
110345,-0.057043314
110346,-0.06428087
110347,-0.06428087
110348,-0.077249765
110349,-0.0786047
110350,-0.080854535
110351,1.6383003
110352,3.1106517
110353,5.034977
110354,6.800696
110355,6.5571804
110356,7.940809
110357,7.955366
110358,11.205223
110359,11.358785
110360,9.580627
110361,12.839258
110362,13.271665
110363,14.482293
110364,15.779441
110365,16.208183
110366,15.847309
110367,16.705076
110368,18.164448
110369,18.069855
110370,19.896101
110371,18.305326
110372,17.84134
110373,18.80623
110374,18.550709
110375,21.33214
110376,23.49165
110377,24.101955
110378,25.4025
110379,25.714817
110380,26.553627
110381,28.082708
110382,28.516666
110383,27.11866
110384,25.866367
110385,21.08268
110386,15.567862
110387,12.660806
110388,12.324058
110389,8.4483
110390,7.170081
110391,3.2328525
110392,2.8304071
110393,1.4054108
110394,1.0851629
110395,0.3449648
110396,-0.11009741
110397,-0.11388695
110398,-0.11388695
110399,-0.11388695
110400,-0.10614824
110401,-0.11388695
110402,-0.11388695
110403,-0.12219834
110404,-0.12219834
110405,-0.12219834
110406,-0.12219834
110407,-0.12219834
110408,-0.12250769
110409,-0.13302577
110410,-0.13302577
110411,-0.13302577
110412,-0.13302577
110413,-0.13302577
110414,-0.13523054
110415,-0.13802838
110416,-0.13802838
110417,-0.09845221
110418,-0.09845221
110419,-0.09845221
110420,-0.09845221
110421,-0.09845221
110422,-0.09845221
110423,-0.09845221
110424,-0.09845221
110425,-0.09845221
110426,-0.09845221
110427,-0.084708095
110428,-0.084708095
110429,-0.08150983
110430,-0.08432996
110431,-0.0996145
110432,-0.10654259
110433,-0.11094856
110434,-0.05306065
110435,-0.08610284
110436,-0.14466202
110437,-0.19823527
110438,-0.38805962
110439,-0.097355366
110440,-0.113882184
110441,-0.12209046
110442,-0.12713063
110443,-0.12713063
110444,-0.12713063
110445,-0.12713063
110446,0.44660842
110447,0.8000989
110448,1.8869514
110449,3.2525237
110450,6.438164
110451,6.0583773
110452,7.169291
110453,11.79988
110454,18.099844
110455,24.458591
110456,24.291565
110457,21.077887
110458,17.459215
110459,18.68835
110460,15.510815
110461,15.141315
110462,21.77096
110463,22.292667
110464,25.29886
110465,26.485828
110466,25.813105
110467,28.246426
110468,30.527565
110469,30.258446
110470,33.312916
110471,25.220781
110472,27.181093
110473,26.175262
110474,26.415268
110475,26.895004
110476,27.21464
110477,25.67683
110478,26.534777
110479,29.42002
110480,30.330229
110481,30.076052
110482,29.922855
110483,27.038225
110484,25.370623
110485,22.929731
110486,19.991453
110487,17.447424
110488,16.627588
110489,11.961562
110490,5.6985245
110491,5.4265356
110492,2.0243995
110493,0.7418288
110494,-0.015917301
110495,-0.051522374
110496,-0.051522374
110497,-0.051522374
110498,-0.051522374
110499,-0.04808259
110500,-0.044786096
110501,-0.0368495
110502,-0.02562797
110503,-0.02562797
110504,-0.02562797
110505,-0.02562797
110506,-0.03269863
110507,-0.025514126
110508,-0.027200103
110509,-0.0445503
110510,-0.05917442
110511,-0.06683242
110512,-0.06155777
110513,-0.055277705
110514,-0.07355583
110515,-0.050504923
110516,-0.03692007
110517,-0.040507793
110518,-0.044828653
110519,-0.037551522
110520,-0.030058146
110521,-0.030058146
110522,-0.026317954
110523,-0.026317954
110524,-0.024843335
110525,-0.024843335
110526,-0.009909749
110527,-0.00014674664
110528,-0.00014674664
110529,-0.00014674664
110530,-0.00014674664
110531,-0.00014674664
110532,0.001962334
110533,0.001962334
110534,0.001962334
110535,-0.00014674664
110536,0.003559947
110537,-0.02973938
110538,-0.05145824
110539,-0.057973504
110540,-0.057973504
110541,-0.057973504
110542,1.1547136
110543,4.05365
110544,7.093544
110545,10.478249
110546,16.685415
110547,20.529087
110548,24.129002
110549,26.409332
110550,30.068083
110551,30.77502
110552,32.299843
110553,31.516926
110554,31.720688
110555,30.722086
110556,29.400408
110557,26.127502
110558,25.588375
110559,26.078842
110560,25.64179
110561,24.594563
110562,35.77068
110563,35.77068
110564,36.090687
110565,37.690723
110566,37.690723
110567,39.130756
110568,38.970753
110569,38.970753
110570,27.327099
110571,28.06475
110572,28.532745
110573,23.421282
110574,28.959652
110575,29.028406
110576,29.62569
110577,29.235899
110578,26.328114
110579,25.065792
110580,21.138683
110581,18.373487
110582,17.925869
110583,16.981213
110584,12.770693
110585,8.242434
110586,6.20429
110587,4.7326956
110588,1.754413
110589,0.5990051
110590,-0.10743582
110591,-0.10743582
110592,-0.10743582
110593,-0.10743582
110594,-0.10169649
110595,-0.10169649
110596,-0.10169649
110597,-0.10253799
110598,-0.108196974
110599,-0.10843086
110600,-0.110342026
110601,-0.11146462
110602,-0.11146462
110603,-0.11146462
110604,-0.1119256
110605,-0.11146462
110606,-0.11146462
110607,-0.10802579
110608,-0.10582101
110609,-0.104950786
110610,-0.0993824
110611,-0.09200525
110612,-0.09559286
110613,-0.09879124
110614,-0.09879124
110615,-0.09879124
110616,-0.09879124
110617,-0.09508443
110618,-0.09508443
110619,-0.09508443
110620,-0.09508443
110621,-0.09508443
110622,-0.09463906
110623,-0.0849514
110624,-0.0849514
110625,-0.0849514
110626,-0.0849514
110627,-0.0849514
110628,-0.0849514
110629,-0.0849514
110630,-0.0849514
110631,-0.0849514
110632,-0.0849514
110633,-0.09463906
110634,-0.09508443
110635,-0.09508443
110636,-0.09494436
110637,0.9391087
110638,0.90816456
110639,3.2409747
110640,6.61067
110641,10.845309
110642,15.885461
110643,20.19658
110644,23.31406
110645,24.787012
110646,26.113676
110647,27.775837
110648,28.085566
110649,27.547966
110650,29.631588
110651,30.343403
110652,30.67802
110653,31.390009
110654,32.055473
110655,33.928986
110656,32.482143
110657,32.93325
110658,33.768166
110659,37.293083
110660,37.293083
110661,37.21308
110662,40.420532
110663,40.49216
110664,40.277534
110665,36.98186
110666,36.586704
110667,32.31542
110668,32.451134
110669,30.857616
110670,30.333174
110671,30.073317
110672,29.376125
110673,30.659235
110674,29.445433
110675,26.223167
110676,22.079336
110677,18.589901
110678,13.423091
110679,10.811207
110680,7.814387
110681,4.521076
110682,4.886278
110683,2.0663843
110684,1.5831151
110685,-0.076023936
110686,-0.075781345
110687,-0.07498515
110688,-0.054039955
110689,-0.012459755
110690,-0.017553568
110691,0.13462013
110692,-0.058095813
110693,-0.10422742
110694,-0.104469895
110695,-0.113058805
110696,-0.11285198
110697,-0.10042119
110698,-0.10042119
110699,-0.09732401
110700,-0.09036994
110701,-0.0839113
110702,-0.08020449
110703,-0.08020449
110704,-0.08020449
110705,-0.089437604
110706,-0.08861959
110707,-0.08861959
110708,-0.09721506
110709,-0.09721506
110710,-0.06570321
110711,-0.06570321
110712,-0.06570321
110713,-0.06570321
110714,-0.06570321
110715,-0.06570321
110716,-0.06570321
110717,-0.06570321
110718,-0.06570321
110719,-0.06570321
110720,-0.06570321
110721,-0.06570321
110722,-0.06570321
110723,-0.06570321
110724,-0.06570321
110725,-0.06570321
110726,-0.08174932
110727,-0.08174932
110728,-0.08542824
110729,-0.08542824
110730,-0.08542824
110731,-0.08542824
110732,-0.08542824
110733,0.8654275
110734,1.292266
110735,2.772985
110736,4.1542826
110737,9.2653265
110738,17.301357
110739,20.592428
110740,22.43983
110741,22.029638
110742,24.488438
110743,25.234837
110744,26.126926
110745,25.931402
110746,32.423172
110747,32.52869
110748,33.554474
110749,33.089687
110750,33.609245
110751,35.608604
110752,31.275204
110753,31.447006
110754,32.17784
110755,32.07746
110756,31.1463
110757,30.624123
110758,30.624123
110759,30.425007
110760,29.733717
110761,30.267393
110762,29.834541
110763,26.45942
110764,26.229828
110765,26.142347
110766,23.91792
110767,20.300882
110768,19.151024
110769,17.355843
110770,14.297013
110771,15.022428
110772,13.813792
110773,10.634018
110774,6.257182
110775,3.5093644
110776,3.6000295
110777,2.735127
110778,2.4794102
110779,1.478441
110780,0.46261832
110781,-0.12576866
110782,-0.120332
110783,-0.12894571
110784,-0.13467133
110785,-0.1420213
110786,-0.13629568
110787,-0.13464415
110788,-0.13464415
110789,-0.12375271
110790,-0.1273402
110791,-0.1305387
110792,-0.12683189
110793,-0.12683189
110794,-0.12895012
110795,-0.13334715
110796,-0.13334715
110797,-0.123214126
110798,-0.11881709
110799,-0.1144011
110800,-0.11533558
110801,-0.097751975
110802,-0.106063366
110803,-0.106063366
110804,-0.12587106
110805,-0.11535311
110806,-0.11490369
110807,-0.11490369
110808,-0.11490369
110809,-0.120547295
110810,-0.120547295
110811,-0.120687366
110812,-0.109550714
110813,-0.09019244
110814,-0.07891643
110815,-0.07891643
110816,-0.07984424
110817,-0.07984424
110818,-0.0733856
110819,-0.0733856
110820,-0.0733856
110821,-0.0733856
110822,-0.08031368
110823,-0.08031368
110824,-0.09463775
110825,-0.09790599
110826,-0.09697807
110827,-0.09893572
110828,-0.09893572
110829,-0.10539436
110830,1.1398115
110831,4.0919085
110832,7.029958
110833,7.403937
110834,14.817264
110835,18.1835
110836,20.961916
110837,23.916716
110838,27.011646
110839,28.171629
110840,25.146347
110841,26.830204
110842,26.644337
110843,27.997385
110844,34.405148
110845,33.87001
110846,35.608288
110847,35.941822
110848,36.74184
110849,40.500534
110850,40.500534
110851,40.500534
110852,40.500534
110853,40.500534
110854,40.500534
110855,40.500534
110856,40.500534
110857,40.500534
110858,40.26053
110859,35.730183
110860,35.828056
110861,35.405655
110862,36.027622
110863,36.012486
110864,36.733177
110865,36.598026
110866,31.230734
110867,30.153027
110868,23.07916
110869,18.67446
110870,15.930612
110871,13.64688
110872,11.996308
110873,8.058782
110874,5.3944983
110875,3.5614297
110876,1.3560836
110877,1.0691718
110878,-0.032658815
110879,-0.0045046806
110880,-0.0074744225
110881,-0.013540864
110882,-0.016211033
110883,-0.016211033
110884,-0.051522374
110885,-0.04808259
110886,-0.04610133
110887,-0.04610133
110888,-0.047237635
110889,-0.049259663
110890,-0.04588771
110891,-0.04588771
110892,-0.04588771
110893,-0.04588771
110894,-0.044959903
110895,-0.044959903
110896,-0.039833784
110897,-0.05178058
110898,-0.05178058
110899,-0.046654463
110900,-0.046654463
110901,-0.045566916
110902,-0.044430614
110903,-0.044430614
110904,-0.043279648
110905,-0.044430614
110906,-0.044430614
110907,-0.044430614
110908,-0.044430614
110909,-0.044430614
110910,-0.044430614
110911,-0.044430614
110912,-0.047406554
110913,-0.047406554
110914,-0.047406554
110915,-0.047406554
110916,-0.047406554
110917,-0.047406554
110918,-0.047406554
110919,-0.044430614
110920,-0.044430614
110921,-0.04663539
110922,-0.049705267
110923,-0.049705267
110924,-0.049705267
110925,1.5880506
110926,2.4994297
110927,5.1712236
110928,10.017701
110929,15.725579
110930,19.228052
110931,24.923468
110932,26.965754
110933,28.325808
110934,29.755323
110935,30.9422
110936,34.513824
110937,34.16878
110938,36.6639
110939,37.743187
110940,37.357006
110941,37.404415
110942,37.36113
110943,37.412754
110944,35.953552
110945,35.17843
110946,40.454987
110947,30.287376
110948,34.85486
110949,40.454987
110950,40.454987
110951,40.454987
110952,40.454987
110953,40.454987
110954,36.074074
110955,35.076046
110956,35.22586
110957,35.211254
110958,35.900288
110959,35.207947
110960,35.927784
110961,36.26172
110962,33.132812
110963,30.334154
110964,26.423452
110965,21.25512
110966,17.569307
110967,15.0008745
110968,9.673799
110969,6.9455357
110970,4.807765
110971,3.158273
110972,1.442871
110973,0.57273084
110974,-0.019153833
110975,-0.018540502
110976,-0.006511092
110977,-0.006511092
110978,-0.0062464476
110979,0.02261737
110980,0.056312293
110981,0.70505714
110982,0.020789653
110983,0.018070877
110984,0.3328118
110985,0.0078000426
110986,-0.010752082
110987,-0.06392467
110988,-0.1077075
110989,-0.1181854
110990,-0.10231948
110991,-0.12097049
110992,-0.12121463
110993,-0.12269926
110994,-0.12269926
110995,-0.11803424
110996,-0.11821854
110997,-0.11821854
110998,-0.11708224
110999,-0.11722231
111000,-0.117152214
111001,-0.117152214
111002,-0.117152214
111003,-0.11426532
111004,-0.11426532
111005,-0.11196768
111006,-0.11196768
111007,-0.11196768
111008,-0.11196768
111009,-0.11196768
111010,-0.11152232
111011,-0.101834655
111012,-0.101834655
111013,-0.101834655
111014,-0.101834655
111015,-0.101834655
111016,-0.101834655
111017,-0.101834655
111018,-0.101834655
111019,-0.101834655
111020,-0.101834655
111021,0.7355881
111022,1.3082583
111023,3.2552326
111024,4.643137
111025,6.313681
111026,11.770209
111027,17.707848
111028,22.901634
111029,22.82874
111030,26.08408
111031,26.729599
111032,26.811522
111033,29.41098
111034,30.603724
111035,30.536158
111036,31.055609
111037,31.204746
111038,29.880745
111039,32.59716
111040,33.385815
111041,33.329475
111042,34.967804
111043,35.45135
111044,35.63819
111045,35.626957
111046,34.080772
111047,30.986698
111048,28.110783
111049,28.672573
111050,28.897078
111051,30.478426
111052,30.478426
111053,30.701698
111054,30.612268
111055,31.415342
111056,31.984182
111057,29.207916
111058,29.402367
111059,27.810175
111060,25.13957
111061,21.619637
111062,17.647896
111063,16.192268
111064,13.407487
111065,7.8523865
111066,5.6429076
111067,3.3595457
111068,1.7144881
111069,0.55631256
111070,0.03170657
111071,0.063452035
111072,-0.040297747
111073,-0.037074566
111074,-0.054438233
111075,-0.1035341
111076,-0.108389735
111077,-0.11109924
111078,-0.111343384
111079,-0.12096548
111080,-0.123078704
111081,-0.12820482
111082,-0.0713768
111083,-0.12269926
111084,-0.12269926
111085,-0.12269926
111086,-0.12269926
111087,-0.12269926
111088,-0.12269926
111089,-0.10698044
111090,-0.10698044
111091,-0.10698044
111092,-0.10584414
111093,-0.10584414
111094,-0.10584414
111095,-0.10584414
111096,-0.101834655
111097,-0.101834655
111098,-0.101834655
111099,-0.101834655
111100,-0.101834655
111101,-0.101834655
111102,-0.10841632
111103,-0.11108649
111104,-0.22584736
111105,-0.10462785
111106,-0.10462785
111107,-0.10462785
111108,-0.10462785
111109,-0.10462785
111110,-0.11108649
111111,-0.11108649
111112,-0.11108649
111113,-0.11108649
111114,-0.11108649
